,SAP,iteration,questions_rank,similarity_avg_changes,time,Anon Student Id,unit,user_questionaire
0,0.904761905,0,"{'Difficulty': {0: -1.0, 1: 1.0, 2: -3.0, 3: -1.0, 4: 2.0, 5: 1.0, 6: 1.0}, 'Step Name': {0: 'R4C2', 1: 'R7C2', 2: 'R5C1', 3: 'R6C1', 4: 'R2C2', 5: 'R1C2', 6: 'R2C1'}}",0,0.005,1bJbgQ32E3,Unit CTA1_13,1bJbgQ32E3Unit CTA1_13
1,0.875,1,"{'Difficulty': {0: 0.0, 1: 0.0, 2: -2.0, 3: 1.0, 4: 1.0, 5: 0.0}, 'Step Name': {0: 'R4C2', 1: 'R7C2', 2: 'R6C1', 3: 'R2C2', 4: 'R1C2', 5: 'R2C1'}}",0.690079365,0.003,1bJbgQ32E3,Unit CTA1_13,1bJbgQ32E3Unit CTA1_13
2,0.9,2,"{'Difficulty': {0: -1.0, 1: -1.0, 2: 1.0, 3: 1.0, 4: 0.0}, 'Step Name': {0: 'R4C2', 1: 'R7C2', 2: 'R2C2', 3: 'R1C2', 4: 'R2C1'}}",0.239229025,0.002,1bJbgQ32E3,Unit CTA1_13,1bJbgQ32E3Unit CTA1_13
3,1,3,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'R7C2', 1: 'R2C2', 2: 'R1C2', 3: 'R2C1'}}",0.375595238,0.001,1bJbgQ32E3,Unit CTA1_13,1bJbgQ32E3Unit CTA1_13
4,1,4,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R2C2', 1: 'R1C2', 2: 'R2C1'}}",0.159540006,0.001,1bJbgQ32E3,Unit CTA1_13,1bJbgQ32E3Unit CTA1_13
5,1,5,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R1C2', 1: 'R2C1'}}",0.147970753,0,1bJbgQ32E3,Unit CTA1_13,1bJbgQ32E3Unit CTA1_13
6,1,6,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R2C1'}}",0.03239391,0,1bJbgQ32E3,Unit CTA1_13,1bJbgQ32E3Unit CTA1_13
7,0.904761905,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6}, 'Step Name': {0: 'R5C1', 1: 'R6C1', 2: 'R4C2', 3: 'R7C2', 4: 'R2C2', 5: 'R1C2', 6: 'R2C1'}}",,0.019,1bJbgQ32E3,Unit CTA1_13,1bJbgQ32E3Unit CTA1_13
0,1,0,"{'Difficulty': {0: 0.0, 1: -3.0, 2: 1.0, 3: 1.0, 4: -1.0, 5: 1.0, 6: 1.0, 7: 0.0}, 'Step Name': {0: 'R5C2', 1: 'R3C2', 2: 'ValidEquations', 3: 'R1C2', 4: 'R2C1', 5: 'R5C1', 6: 'R1C1', 7: 'R6C1'}}",0,0.004,E38It7fjg0,Unit CTA1_13,E38It7fjg0Unit CTA1_13
1,1,1,"{'Difficulty': {0: 0.0, 1: 1.0, 2: 0.0, 3: -2.0, 4: 1.0, 5: 1.0, 6: -1.0}, 'Step Name': {0: 'R5C2', 1: 'ValidEquations', 2: 'R1C2', 3: 'R2C1', 4: 'R5C1', 5: 'R1C1', 6: 'R6C1'}}",0.083333333,0.003,E38It7fjg0,Unit CTA1_13,E38It7fjg0Unit CTA1_13
2,1,2,"{'Difficulty': {0: 0.0, 1: 0.0, 2: -1.0, 3: 1.0, 4: 1.0, 5: -1.0}, 'Step Name': {0: 'R5C2', 1: 'ValidEquations', 2: 'R1C2', 3: 'R5C1', 4: 'R1C1', 5: 'R6C1'}}",0.294444444,0.002,E38It7fjg0,Unit CTA1_13,E38It7fjg0Unit CTA1_13
3,1,3,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}, 'Step Name': {0: 'R5C2', 1: 'ValidEquations', 2: 'R5C1', 3: 'R1C1', 4: 'R6C1'}}",0.30537037,0.001,E38It7fjg0,Unit CTA1_13,E38It7fjg0Unit CTA1_13
4,1,4,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'ValidEquations', 1: 'R5C1', 2: 'R1C1', 3: 'R6C1'}}",0,0.001,E38It7fjg0,Unit CTA1_13,E38It7fjg0Unit CTA1_13
5,1,5,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R5C1', 1: 'R1C1', 2: 'R6C1'}}",0.036,0.001,E38It7fjg0,Unit CTA1_13,E38It7fjg0Unit CTA1_13
6,1,6,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'R1C1', 1: 'R6C1'}}",0,0,E38It7fjg0,Unit CTA1_13,E38It7fjg0Unit CTA1_13
7,1,7,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R6C1'}}",0,0,E38It7fjg0,Unit CTA1_13,E38It7fjg0Unit CTA1_13
8,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7}, 'Step Name': {0: 'R3C2', 1: 'R2C1', 2: 'R1C2', 3: 'R5C2', 4: 'ValidEquations', 5: 'R5C1', 6: 'R1C1', 7: 'R6C1'}}",,0.014,E38It7fjg0,Unit CTA1_13,E38It7fjg0Unit CTA1_13
0,1,0,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'R1C2', 1: 'R4C1'}}",0,0,6W08a98ZQV,Unit CTA1_13,6W08a98ZQVUnit CTA1_13
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R4C1'}}",1,0,6W08a98ZQV,Unit CTA1_13,6W08a98ZQVUnit CTA1_13
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'R1C2', 1: 'R4C1'}}",,0.003,6W08a98ZQV,Unit CTA1_13,6W08a98ZQVUnit CTA1_13
0,1,0,"{'Difficulty': {0: 1.0, 1: -2.0, 2: 0.0, 3: -9.0, 4: 5.0, 5: -5.0, 6: 6.0, 7: 2.0, 8: 4.0, 9: -2.0}, 'Step Name': {0: 'R5C2', 1: 'R7C2', 2: 'R7C1', 3: 'R3C2', 4: 'R3C1', 5: 'R5C1', 6: 'R1C1', 7: 'R4C1', 8: 'ValidEquations', 9: 'R6C2'}}",0,0.029,l5eh0S53tB,Unit CTA1_13,l5eh0S53tBUnit CTA1_13
1,1,1,"{'Difficulty': {0: 1.0, 1: -3.0, 2: -1.0, 3: 4.0, 4: -6.0, 5: 5.0, 6: 0.0, 7: 3.0, 8: -3.0}, 'Step Name': {0: 'R5C2', 1: 'R7C2', 2: 'R7C1', 3: 'R3C1', 4: 'R5C1', 5: 'R1C1', 6: 'R4C1', 7: 'ValidEquations', 8: 'R6C2'}}",3.448256208,0.021,l5eh0S53tB,Unit CTA1_13,l5eh0S53tBUnit CTA1_13
2,1,2,"{'Difficulty': {0: 1.0, 1: -4.0, 2: 0.0, 3: 3.0, 4: 4.0, 5: -1.0, 6: 2.0, 7: -5.0}, 'Step Name': {0: 'R5C2', 1: 'R7C2', 2: 'R7C1', 3: 'R3C1', 4: 'R1C1', 5: 'R4C1', 6: 'ValidEquations', 7: 'R6C2'}}",4.217084617,0.016,l5eh0S53tB,Unit CTA1_13,l5eh0S53tBUnit CTA1_13
3,1,3,"{'Difficulty': {0: 0.0, 1: -4.0, 2: -1.0, 3: 2.0, 4: 4.0, 5: -2.0, 6: 1.0}, 'Step Name': {0: 'R5C2', 1: 'R7C2', 2: 'R7C1', 3: 'R3C1', 4: 'R1C1', 5: 'R4C1', 6: 'ValidEquations'}}",0.270977072,0.163,l5eh0S53tB,Unit CTA1_13,l5eh0S53tBUnit CTA1_13
4,1,4,"{'Difficulty': {0: -1.0, 1: -2.0, 2: 3.0, 3: 3.0, 4: -3.0, 5: 0.0}, 'Step Name': {0: 'R5C2', 1: 'R7C1', 2: 'R3C1', 3: 'R1C1', 4: 'R4C1', 5: 'ValidEquations'}}",1.436553188,0.057,l5eh0S53tB,Unit CTA1_13,l5eh0S53tBUnit CTA1_13
5,1,5,"{'Difficulty': {0: -2.0, 1: -1.0, 2: 2.0, 3: 2.0, 4: -1.0}, 'Step Name': {0: 'R5C2', 1: 'R7C1', 2: 'R3C1', 3: 'R1C1', 4: 'ValidEquations'}}",3.834009041,0.026,l5eh0S53tB,Unit CTA1_13,l5eh0S53tBUnit CTA1_13
6,1,6,"{'Difficulty': {0: 0.0, 1: 1.0, 2: 1.0, 3: -2.0}, 'Step Name': {0: 'R7C1', 1: 'R3C1', 2: 'R1C1', 3: 'ValidEquations'}}",1.396674861,0.014,l5eh0S53tB,Unit CTA1_13,l5eh0S53tBUnit CTA1_13
7,1,7,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R7C1', 1: 'R3C1', 2: 'R1C1'}}",1.056077641,0.007,l5eh0S53tB,Unit CTA1_13,l5eh0S53tBUnit CTA1_13
8,1,8,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R3C1', 1: 'R1C1'}}",1.051671982,0.003,l5eh0S53tB,Unit CTA1_13,l5eh0S53tBUnit CTA1_13
9,1,9,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R1C1'}}",1.602015723,0.001,l5eh0S53tB,Unit CTA1_13,l5eh0S53tBUnit CTA1_13
10,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9}, 'Step Name': {0: 'R3C2', 1: 'R5C1', 2: 'R6C2', 3: 'R7C2', 4: 'R4C1', 5: 'R5C2', 6: 'ValidEquations', 7: 'R7C1', 8: 'R3C1', 9: 'R1C1'}}",,0.442,l5eh0S53tB,Unit CTA1_13,l5eh0S53tBUnit CTA1_13
0,0.8125,0,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'R1C1', 1: 'R5C1', 2: 'R7C2', 3: 'R4C2'}}",0,0.003,46z59pQP58,Unit CTA1_13,46z59pQP58Unit CTA1_13
1,0.777777778,1,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R5C1', 1: 'R7C2', 2: 'R4C2'}}",0,0.002,46z59pQP58,Unit CTA1_13,46z59pQP58Unit CTA1_13
2,0.75,2,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'R7C2', 1: 'R4C2'}}",0.166666667,0.001,46z59pQP58,Unit CTA1_13,46z59pQP58Unit CTA1_13
3,1,3,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R4C2'}}",0,0,46z59pQP58,Unit CTA1_13,46z59pQP58Unit CTA1_13
4,0.8125,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3}, 'Step Name': {0: 'R1C1', 1: 'R5C1', 2: 'R7C2', 3: 'R4C2'}}",,0.008,46z59pQP58,Unit CTA1_13,46z59pQP58Unit CTA1_13
0,0.916666667,0,"{'Difficulty': {0: -1.0, 1: 0.0, 2: 1.0, 3: 2.0, 4: -3.0, 5: 1.0}, 'Step Name': {0: 'R4C2', 1: 'R1C2', 2: 'R6C2', 3: 'R3C1', 4: 'R2C2', 5: 'R6C1'}}",0,0.009,z9svx3mA4s,Unit CTA1_13,z9svx3mA4sUnit CTA1_13
1,1,1,"{'Difficulty': {0: -1.0, 1: 0.0, 2: 0.0, 3: 1.0, 4: 0.0}, 'Step Name': {0: 'R4C2', 1: 'R1C2', 2: 'R6C2', 3: 'R3C1', 4: 'R6C1'}}",0.074074074,0.005,z9svx3mA4s,Unit CTA1_13,z9svx3mA4sUnit CTA1_13
2,1,2,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'R1C2', 1: 'R6C2', 2: 'R3C1', 3: 'R6C1'}}",0,0.004,z9svx3mA4s,Unit CTA1_13,z9svx3mA4sUnit CTA1_13
3,1,3,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R6C2', 1: 'R3C1', 2: 'R6C1'}}",0.125,0.002,z9svx3mA4s,Unit CTA1_13,z9svx3mA4sUnit CTA1_13
4,1,4,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R3C1', 1: 'R6C1'}}",0,0.001,z9svx3mA4s,Unit CTA1_13,z9svx3mA4sUnit CTA1_13
5,1,5,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R6C1'}}",0.049382716,0,z9svx3mA4s,Unit CTA1_13,z9svx3mA4sUnit CTA1_13
6,0.916666667,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5}, 'Step Name': {0: 'R2C2', 1: 'R4C2', 2: 'R1C2', 3: 'R6C2', 4: 'R3C1', 5: 'R6C1'}}",,0.033,z9svx3mA4s,Unit CTA1_13,z9svx3mA4sUnit CTA1_13
0,0.87755102,0,"{'Difficulty': {0: 1.0, 1: 1.0, 2: -3.0, 3: 0.0, 4: 0.0, 5: 1.0, 6: 0.0}, 'Step Name': {0: 'R4C2', 1: 'R5C2', 2: 'R1C2', 3: '1/6*A = 700', 4: 'R1C1', 5: 'ValidEquations', 6: 'R6C1'}}",0,0.006,7y5NJZ7S6u,Unit CTA1_13,7y5NJZ7S6uUnit CTA1_13
1,0.861111111,1,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}, 'Step Name': {0: 'R4C2', 1: 'R5C2', 2: '1/6*A = 700', 3: 'R1C1', 4: 'ValidEquations', 5: 'R6C1'}}",0,0.004,7y5NJZ7S6u,Unit CTA1_13,7y5NJZ7S6uUnit CTA1_13
2,1,2,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}, 'Step Name': {0: 'R5C2', 1: '1/6*A = 700', 2: 'R1C1', 3: 'ValidEquations', 4: 'R6C1'}}",0.277777778,0.003,7y5NJZ7S6u,Unit CTA1_13,7y5NJZ7S6uUnit CTA1_13
3,1,3,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: '1/6*A = 700', 1: 'R1C1', 2: 'ValidEquations', 3: 'R6C1'}}",0.092592593,0.002,7y5NJZ7S6u,Unit CTA1_13,7y5NJZ7S6uUnit CTA1_13
4,1,4,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R1C1', 1: 'ValidEquations', 2: 'R6C1'}}",0,0.002,7y5NJZ7S6u,Unit CTA1_13,7y5NJZ7S6uUnit CTA1_13
5,1,5,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'ValidEquations', 1: 'R6C1'}}",0,0.001,7y5NJZ7S6u,Unit CTA1_13,7y5NJZ7S6uUnit CTA1_13
6,1,6,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R6C1'}}",0.061728395,0,7y5NJZ7S6u,Unit CTA1_13,7y5NJZ7S6uUnit CTA1_13
7,0.928571429,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6}, 'Step Name': {0: 'R1C2', 1: 'R4C2', 2: 'R5C2', 3: '1/6*A = 700', 4: 'R1C1', 5: 'ValidEquations', 6: 'R6C1'}}",,0.022,7y5NJZ7S6u,Unit CTA1_13,7y5NJZ7S6uUnit CTA1_13
0,0.933333333,0,"{'Difficulty': {0: 1.0, 1: 2.0, 2: 0.0, 3: -3.0, 4: 0.0}, 'Step Name': {0: 'R1C2', 1: 'R1C1', 2: 'R4C2', 3: 'R3C2', 4: 'R7C2'}}",0,0.006,saNy7ix5ZY,Unit CTA1_13,saNy7ix5ZYUnit CTA1_13
1,0.875,1,"{'Difficulty': {0: 1.0, 1: 1.0, 2: -1.0, 3: -1.0}, 'Step Name': {0: 'R1C2', 1: 'R1C1', 2: 'R4C2', 3: 'R7C2'}}",1.052777778,0.003,saNy7ix5ZY,Unit CTA1_13,saNy7ix5ZYUnit CTA1_13
2,1,2,"{'Difficulty': {0: 0.0, 1: 1.0, 2: -1.0}, 'Step Name': {0: 'R1C2', 1: 'R1C1', 2: 'R7C2'}}",0.208333333,0.002,saNy7ix5ZY,Unit CTA1_13,saNy7ix5ZYUnit CTA1_13
3,1,3,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'R1C2', 1: 'R1C1'}}",0.28537037,0.001,saNy7ix5ZY,Unit CTA1_13,saNy7ix5ZYUnit CTA1_13
4,1,4,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R1C1'}}",0.25,0,saNy7ix5ZY,Unit CTA1_13,saNy7ix5ZYUnit CTA1_13
5,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4}, 'Step Name': {0: 'R3C2', 1: 'R4C2', 2: 'R7C2', 3: 'R1C2', 4: 'R1C1'}}",,0.023,saNy7ix5ZY,Unit CTA1_13,saNy7ix5ZYUnit CTA1_13
0,0.8125,0,"{'Difficulty': {0: 0, 1: 0, 2: 0, 3: 0}, 'Step Name': {0: 'R3C2', 1: 'R4C1', 2: '2X = 3000', 3: 'R1C1'}}",0,0.001,075kbY53c1,Unit CTA1_13,075kbY53c1Unit CTA1_13
1,1,1,"{'Difficulty': {0: 0, 1: 0, 2: 0}, 'Step Name': {0: 'R4C1', 1: '2X = 3000', 2: 'R1C1'}}",0,0.001,075kbY53c1,Unit CTA1_13,075kbY53c1Unit CTA1_13
2,1,2,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: '2X = 3000', 1: 'R1C1'}}",0,0.001,075kbY53c1,Unit CTA1_13,075kbY53c1Unit CTA1_13
3,1,3,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R1C1'}}",0,0,075kbY53c1,Unit CTA1_13,075kbY53c1Unit CTA1_13
4,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3}, 'Step Name': {0: 'R3C2', 1: 'R4C1', 2: '2X = 3000', 3: 'R1C1'}}",,0.005,075kbY53c1,Unit CTA1_13,075kbY53c1Unit CTA1_13
0,1,0,"{'Difficulty': {0: 2.0, 1: 1.0, 2: 2.0, 3: -2.0, 4: 2.0, 5: -5.0}, 'Step Name': {0: 'R5C2', 1: 'R1C1', 2: 'R7C1', 3: 'R7C2', 4: 'R2C2', 5: 'R3C2'}}",0,0.008,668lBbaKFE,Unit CTA1_13,668lBbaKFEUnit CTA1_13
1,1,1,"{'Difficulty': {0: 1.0, 1: 0.0, 2: 1.0, 3: -3.0, 4: 1.0}, 'Step Name': {0: 'R5C2', 1: 'R1C1', 2: 'R7C1', 3: 'R7C2', 4: 'R2C2'}}",0,0.005,668lBbaKFE,Unit CTA1_13,668lBbaKFEUnit CTA1_13
2,1,2,"{'Difficulty': {0: 0.0, 1: -1.0, 2: 0.0, 3: 1.0}, 'Step Name': {0: 'R5C2', 1: 'R1C1', 2: 'R7C1', 3: 'R2C2'}}",0.365873016,0.003,668lBbaKFE,Unit CTA1_13,668lBbaKFEUnit CTA1_13
3,1,3,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R5C2', 1: 'R7C1', 2: 'R2C2'}}",0.097590703,0.001,668lBbaKFE,Unit CTA1_13,668lBbaKFEUnit CTA1_13
4,1,4,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R7C1', 1: 'R2C2'}}",0.034985423,0.001,668lBbaKFE,Unit CTA1_13,668lBbaKFEUnit CTA1_13
5,1,5,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R2C2'}}",0.061447921,0,668lBbaKFE,Unit CTA1_13,668lBbaKFEUnit CTA1_13
6,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5}, 'Step Name': {0: 'R3C2', 1: 'R7C2', 2: 'R1C1', 3: 'R5C2', 4: 'R7C1', 5: 'R2C2'}}",,0.025,668lBbaKFE,Unit CTA1_13,668lBbaKFEUnit CTA1_13
0,0.933333333,0,"{'Difficulty': {0: 0.0, 1: 0.0, 2: -2.0, 3: 1.0, 4: 1.0}, 'Step Name': {0: 'R4C2', 1: 'R2C1', 2: 'R3C2', 3: 'R7C2', 4: 'R4C1'}}",0,0.003,z1iLCTB32T,Unit CTA1_13,z1iLCTB32TUnit CTA1_13
1,0.8125,1,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'R4C2', 1: 'R2C1', 2: 'R7C2', 3: 'R4C1'}}",0,0.002,z1iLCTB32T,Unit CTA1_13,z1iLCTB32TUnit CTA1_13
2,1,2,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R2C1', 1: 'R7C2', 2: 'R4C1'}}",0,0.001,z1iLCTB32T,Unit CTA1_13,z1iLCTB32TUnit CTA1_13
3,1,3,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R7C2', 1: 'R4C1'}}",0,0.001,z1iLCTB32T,Unit CTA1_13,z1iLCTB32TUnit CTA1_13
4,1,4,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R4C1'}}",0,0,z1iLCTB32T,Unit CTA1_13,z1iLCTB32TUnit CTA1_13
5,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4}, 'Step Name': {0: 'R3C2', 1: 'R4C2', 2: 'R2C1', 3: 'R7C2', 4: 'R4C1'}}",,0.009,z1iLCTB32T,Unit CTA1_13,z1iLCTB32TUnit CTA1_13
0,0.8125,0,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'R4C2', 1: 'R2C2', 2: '6/500*G = 600', 3: 'R1C2'}}",0,0.002,2J2SH6Fk63,Unit CTA1_13,2J2SH6Fk63Unit CTA1_13
1,1,1,"{'Difficulty': {0: 0, 1: 0, 2: 0}, 'Step Name': {0: 'R2C2', 1: '6/500*G = 600', 2: 'R1C2'}}",0.4,0.001,2J2SH6Fk63,Unit CTA1_13,2J2SH6Fk63Unit CTA1_13
2,1,2,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: '6/500*G = 600', 1: 'R1C2'}}",0,0.001,2J2SH6Fk63,Unit CTA1_13,2J2SH6Fk63Unit CTA1_13
3,1,3,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R1C2'}}",0,0,2J2SH6Fk63,Unit CTA1_13,2J2SH6Fk63Unit CTA1_13
4,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3}, 'Step Name': {0: 'R4C2', 1: 'R2C2', 2: '6/500*G = 600', 3: 'R1C2'}}",,0.006,2J2SH6Fk63,Unit CTA1_13,2J2SH6Fk63Unit CTA1_13
0,1,0,"{'Difficulty': {0: 0.0, 1: 1.0, 2: 1.0, 3: -2.0, 4: 0.0, 5: 0.0}, 'Step Name': {0: 'R1C1', 1: 'R1C2', 2: 'R3C1', 3: 'R4C1', 4: 'ValidEquations', 5: 'R2C2'}}",0,0.007,78t79xOebG,Unit CTA1_13,78t79xOebGUnit CTA1_13
1,1,1,"{'Difficulty': {0: 0.0, 1: 1.0, 2: 0.0, 3: -1.0, 4: 0.0}, 'Step Name': {0: 'R1C1', 1: 'R1C2', 2: 'R3C1', 3: 'ValidEquations', 4: 'R2C2'}}",0,0.004,78t79xOebG,Unit CTA1_13,78t79xOebGUnit CTA1_13
2,1,2,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'R1C1', 1: 'R1C2', 2: 'R3C1', 3: 'R2C2'}}",0,0.003,78t79xOebG,Unit CTA1_13,78t79xOebGUnit CTA1_13
3,1,3,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R1C2', 1: 'R3C1', 2: 'R2C2'}}",0,0.001,78t79xOebG,Unit CTA1_13,78t79xOebGUnit CTA1_13
4,1,4,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R3C1', 1: 'R2C2'}}",0.32,0.001,78t79xOebG,Unit CTA1_13,78t79xOebGUnit CTA1_13
5,1,5,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R2C2'}}",0,0,78t79xOebG,Unit CTA1_13,78t79xOebGUnit CTA1_13
6,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5}, 'Step Name': {0: 'R4C1', 1: 'ValidEquations', 2: 'R1C1', 3: 'R1C2', 4: 'R3C1', 5: 'R2C2'}}",,0.024,78t79xOebG,Unit CTA1_13,78t79xOebGUnit CTA1_13
0,1,0,"{'Difficulty': {0: 1.0, 1: -1.0, 2: 4.0, 3: 0.0, 4: -4.0}, 'Step Name': {0: 'R5C2', 1: 'R1C2', 2: 'ValidEquations', 3: 'R4C1', 4: 'R3C2'}}",0,0.01,Gwk4z777oU,Unit CTA1_13,Gwk4z777oUUnit CTA1_13
1,1,1,"{'Difficulty': {0: 0.0, 1: -2.0, 2: 3.0, 3: -1.0}, 'Step Name': {0: 'R5C2', 1: 'R1C2', 2: 'ValidEquations', 3: 'R4C1'}}",0,0.005,Gwk4z777oU,Unit CTA1_13,Gwk4z777oUUnit CTA1_13
2,1,2,"{'Difficulty': {0: -1.0, 1: 2.0, 2: -1.0}, 'Step Name': {0: 'R5C2', 1: 'ValidEquations', 2: 'R4C1'}}",0.1,0.003,Gwk4z777oU,Unit CTA1_13,Gwk4z777oUUnit CTA1_13
3,1,3,"{'Difficulty': {0: 1.0, 1: -1.0}, 'Step Name': {0: 'ValidEquations', 1: 'R4C1'}}",0,0.002,Gwk4z777oU,Unit CTA1_13,Gwk4z777oUUnit CTA1_13
4,1,4,"{'Difficulty': {0: 0}, 'Step Name': {0: 'ValidEquations'}}",0.226666667,0,Gwk4z777oU,Unit CTA1_13,Gwk4z777oUUnit CTA1_13
5,1,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4}, 'Step Name': {0: 'R3C2', 1: 'R1C2', 2: 'R5C2', 3: 'R4C1', 4: 'ValidEquations'}}",,0.038,Gwk4z777oU,Unit CTA1_13,Gwk4z777oUUnit CTA1_13
0,1,0,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R4C1', 1: 'R7C1'}}",0,0.001,yuB6nxh3FX,Unit CTA1_13,yuB6nxh3FXUnit CTA1_13
1,1,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R7C1'}}",0.930555556,0,yuB6nxh3FX,Unit CTA1_13,yuB6nxh3FXUnit CTA1_13
2,1,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'R4C1', 1: 'R7C1'}}",,0.006,yuB6nxh3FX,Unit CTA1_13,yuB6nxh3FXUnit CTA1_13
0,1,0,"{'Difficulty': {0: 0.0, 1: -5.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0}, 'Step Name': {0: 'R5C2', 1: 'R3C2', 2: 'R5C1', 3: 'R7C1', 4: 'R6C1', 5: 'R2C1', 6: 'ValidEquations'}}",0,0.005,bt0ZuHaCGY,Unit CTA1_13,bt0ZuHaCGYUnit CTA1_13
1,1,1,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}, 'Step Name': {0: 'R5C2', 1: 'R5C1', 2: 'R7C1', 3: 'R6C1', 4: 'R2C1', 5: 'ValidEquations'}}",0,0.004,bt0ZuHaCGY,Unit CTA1_13,bt0ZuHaCGYUnit CTA1_13
