,SAP,iteration,questions_rank,similarity_avg_changes,time,Anon Student Id,unit
0,1.0,0,"{'Difficulty': {0: 0}, 'Step Name': {0: 'constant terms1R1'}}",0.0,0.0,46z59pQP58,Unit ES_03
1,1.0,full,"{'Difficulty': {0: 0}, 'Step Name': {0: 'constant terms1R1'}}",,0.001,46z59pQP58,Unit ES_03
0,1.0,0,"{'Difficulty': {0: -1.0, 1: 1.0}, 'Step Name': {0: 'R3C2', 1: 'R2C2'}}",0.0,0.001,9eV0EGVC6j,Unit CTA1_08
1,1.0,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R2C2'}}",1.65277777778,0.0,9eV0EGVC6j,Unit CTA1_08
2,1.0,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'R3C2', 1: 'R2C2'}}",,0.003,9eV0EGVC6j,Unit CTA1_08
0,0.833333333333,0,"{'Difficulty': {0: 0.0, 1: 2.0, 2: -2.0}, 'Step Name': {0: 'R3C2', 1: 'R1C2', 2: 'Formula 1 Coeff 1'}}",0.0,0.001,5VZLSGPT10,Unit CTA1_08
1,1.0,1,"{'Difficulty': {0: -1.0, 1: 1.0}, 'Step Name': {0: 'R3C2', 1: 'R1C2'}}",0.5,0.0,5VZLSGPT10,Unit CTA1_08
2,1.0,2,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R1C2'}}",0.806481481481,0.0,5VZLSGPT10,Unit CTA1_08
3,0.833333333333,full,"{'Difficulty': {0: 0, 1: 1, 2: 2}, 'Step Name': {0: 'Formula 1 Coeff 1', 1: 'R3C2', 2: 'R1C2'}}",,0.006,5VZLSGPT10,Unit CTA1_08
0,1.0,0,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R1C1', 1: 'yScale'}}",0.0,0.001,OPv5PP9Bi4,Unit CTA1_08
1,1.0,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'yScale'}}",0.0,0.0,OPv5PP9Bi4,Unit CTA1_08
2,1.0,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'R1C1', 1: 'yScale'}}",,0.004,OPv5PP9Bi4,Unit CTA1_08
0,1.0,0,"{'Difficulty': {0: 1.0, 1: -1.0}, 'Step Name': {0: 'Intercept Field 1', 1: 'R3C1'}}",0.0,0.0,93YVE85s1x,Unit CTA1_08
1,1.0,1,"{'Difficulty': {0: 0}, 'Step Name': {0: 'Intercept Field 1'}}",0.0,0.0,93YVE85s1x,Unit CTA1_08
2,1.0,full,"{'Difficulty': {0: 0, 1: 1}, 'Step Name': {0: 'R3C1', 1: 'Intercept Field 1'}}",,0.001,93YVE85s1x,Unit CTA1_08
0,1.0,0,"{'Difficulty': {0: 0.0, 1: 2.0, 2: -2.0}, 'Step Name': {0: 'R1C2', 1: 'yScale', 2: 'R3C2'}}",0.0,0.002,USdRVl9AOe,Unit CTA1_08
1,1.0,1,"{'Difficulty': {0: -1.0, 1: 1.0}, 'Step Name': {0: 'R1C2', 1: 'yScale'}}",1.60420634921,0.001,USdRVl9AOe,Unit CTA1_08
2,1.0,2,"{'Difficulty': {0: 0}, 'Step Name': {0: 'yScale'}}",0.437777777778,0.0,USdRVl9AOe,Unit CTA1_08
3,1.0,full,"{'Difficulty': {0: 0, 1: 1, 2: 2}, 'Step Name': {0: 'R3C2', 1: 'R1C2', 2: 'yScale'}}",,0.013,USdRVl9AOe,Unit CTA1_08
0,0.777777777778,0,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'yMin', 1: 'R3C2', 2: 'YLabel'}}",0.0,0.001,Uml72Q91Du,Unit CTA1_08
1,0.75,1,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R3C2', 1: 'YLabel'}}",0.0,0.001,Uml72Q91Du,Unit CTA1_08
2,1.0,2,"{'Difficulty': {0: 0}, 'Step Name': {0: 'YLabel'}}",0.375,0.0,Uml72Q91Du,Unit CTA1_08
3,0.833333333333,full,"{'Difficulty': {0: 0, 1: 1, 2: 2}, 'Step Name': {0: 'yMin', 1: 'R3C2', 2: 'YLabel'}}",,0.003,Uml72Q91Du,Unit CTA1_08
0,0.833333333333,0,"{'Difficulty': {0: 0.0, 1: 0.0, 2: -1.0, 3: 1.0}, 'Step Name': {0: 'R2C1', 1: 'YUnit', 2: 'Intercept Field 1', 3: 'R3C1'}}",0.0,0.002,s19Mo891H5,Unit CTA1_08
1,0.777777777778,1,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R2C1', 1: 'YUnit', 2: 'R3C1'}}",0.0,0.002,s19Mo891H5,Unit CTA1_08
2,0.75,2,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'YUnit', 1: 'R3C1'}}",0.25,0.0,s19Mo891H5,Unit CTA1_08
3,1.0,3,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R3C1'}}",0.0,0.0,s19Mo891H5,Unit CTA1_08
4,0.833333333333,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3}, 'Step Name': {0: 'Intercept Field 1', 1: 'R2C1', 2: 'YUnit', 3: 'R3C1'}}",,0.009,s19Mo891H5,Unit CTA1_08
0,0.888888888889,0,"{'Difficulty': {0: -2.0, 1: 0.0, 2: 2.0}, 'Step Name': {0: 'R3C2', 1: 'R2C2', 2: 'XLabel'}}",0.0,0.002,LnVZmUuwc8,Unit CTA1_08
1,0.75,1,"{'Difficulty': {0: -1.0, 1: 1.0}, 'Step Name': {0: 'R2C2', 1: 'XLabel'}}",6.60286435786,0.0,LnVZmUuwc8,Unit CTA1_08
2,1.0,2,"{'Difficulty': {0: 0}, 'Step Name': {0: 'XLabel'}}",2.27620999107,0.0,LnVZmUuwc8,Unit CTA1_08
3,0.888888888889,full,"{'Difficulty': {0: 0, 1: 1, 2: 2}, 'Step Name': {0: 'R3C2', 1: 'R2C2', 2: 'XLabel'}}",,0.011,LnVZmUuwc8,Unit CTA1_08
0,1.0,0,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R3C1'}}",0.0,0.0,0w8srd7i18,Unit CTA1_08
1,1.0,full,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R3C1'}}",,0.001,0w8srd7i18,Unit CTA1_08
0,1.0,0,"{'Difficulty': {0: 1.0, 1: 1.0, 2: -2.0}, 'Step Name': {0: 'R3C1', 1: 'R1C1', 2: 'R2C2'}}",0.0,0.002,0U9x5pNv8t,Unit CTA1_08
1,1.0,1,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R3C1', 1: 'R1C1'}}",0.0,0.001,0U9x5pNv8t,Unit CTA1_08
2,1.0,2,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R1C1'}}",0.0,0.0,0U9x5pNv8t,Unit CTA1_08
3,1.0,full,"{'Difficulty': {0: 0, 1: 1, 2: 2}, 'Step Name': {0: 'R2C2', 1: 'R3C1', 2: 'R1C1'}}",,0.015,0U9x5pNv8t,Unit CTA1_08
0,1.0,0,"{'Difficulty': {0: -3.0, 1: 1.0, 2: 0.0, 3: 0.0, 4: 1.0, 5: 0.0, 6: 1.0}, 'Step Name': {0: 'R3C2', 1: 'R4C1', 2: 'R2C2', 3: 'R1C1', 4: 'ValidEquations', 5: '68+24C = 2924', 6: 'R5C1'}}",0.0,0.003,6Ax4SKe470,Unit CTA1_24
1,1.0,1,"{'Difficulty': {0: 0.0, 1: 0.0, 2: -1.0, 3: 0.0, 4: 0.0, 5: 1.0}, 'Step Name': {0: 'R4C1', 1: 'R2C2', 2: 'R1C1', 3: 'ValidEquations', 4: '68+24C = 2924', 5: 'R5C1'}}",0.574314574315,0.002,6Ax4SKe470,Unit CTA1_24
2,1.0,2,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}, 'Step Name': {0: 'R4C1', 1: 'R2C2', 2: 'ValidEquations', 3: '68+24C = 2924', 4: 'R5C1'}}",0.0371057513915,0.002,6Ax4SKe470,Unit CTA1_24
3,1.0,3,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'R2C2', 1: 'ValidEquations', 2: '68+24C = 2924', 3: 'R5C1'}}",0.0,0.001,6Ax4SKe470,Unit CTA1_24
4,1.0,4,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'ValidEquations', 1: '68+24C = 2924', 2: 'R5C1'}}",0.353366021733,0.001,6Ax4SKe470,Unit CTA1_24
5,1.0,5,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: '68+24C = 2924', 1: 'R5C1'}}",0.0560372572034,0.0,6Ax4SKe470,Unit CTA1_24
6,1.0,6,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R5C1'}}",0.0,0.0,6Ax4SKe470,Unit CTA1_24
7,1.0,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6}, 'Step Name': {0: 'R3C2', 1: 'R1C1', 2: 'R4C1', 3: 'R2C2', 4: 'ValidEquations', 5: '68+24C = 2924', 6: 'R5C1'}}",,0.011,6Ax4SKe470,Unit CTA1_24
0,1.0,0,"{'Difficulty': {0: 0.0, 1: 1.0, 2: -1.0, 3: 0.0, 4: 0.0}, 'Step Name': {0: 'R5C2', 1: 'R1C1', 2: 'R5C1', 3: 'R6C1', 4: 'R1C2'}}",0.0,0.001,Ugr5eIIEf0,Unit CTA1_24
1,1.0,1,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'R5C2', 1: 'R1C1', 2: 'R6C1', 3: 'R1C2'}}",0.0,0.001,Ugr5eIIEf0,Unit CTA1_24
2,1.0,2,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R1C1', 1: 'R6C1', 2: 'R1C2'}}",0.0,0.001,Ugr5eIIEf0,Unit CTA1_24
3,1.0,3,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'R6C1', 1: 'R1C2'}}",1.445,0.0,Ugr5eIIEf0,Unit CTA1_24
4,1.0,4,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R1C2'}}",0.0,0.0,Ugr5eIIEf0,Unit CTA1_24
5,1.0,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4}, 'Step Name': {0: 'R5C1', 1: 'R5C2', 2: 'R1C1', 3: 'R6C1', 4: 'R1C2'}}",,0.005,Ugr5eIIEf0,Unit CTA1_24
0,1.0,0,"{'Difficulty': {0: 1.0, 1: 2.0, 2: 1.0, 3: 2.0, 4: -2.0, 5: -6.0, 6: 2.0}, 'Step Name': {0: 'R4C1', 1: 'R1C2', 2: 'R2C1', 3: 'R1C1', 4: 'R7C1', 5: 'R3C2', 6: 'R3C1'}}",0.0,0.004,QER9PsCgBT,Unit CTA1_24
1,1.0,1,"{'Difficulty': {0: 0.0, 1: 1.0, 2: 0.0, 3: 1.0, 4: -3.0, 5: 1.0}, 'Step Name': {0: 'R4C1', 1: 'R1C2', 2: 'R2C1', 3: 'R1C1', 4: 'R7C1', 5: 'R3C1'}}",0.0,0.003,QER9PsCgBT,Unit CTA1_24
2,1.0,2,"{'Difficulty': {0: -1.0, 1: 1.0, 2: 0.0, 3: 0.0, 4: 0.0}, 'Step Name': {0: 'R4C1', 1: 'R1C2', 2: 'R2C1', 3: 'R1C1', 4: 'R3C1'}}",0.0,0.002,QER9PsCgBT,Unit CTA1_24
3,1.0,3,"{'Difficulty': {0: 1.0, 1: 0.0, 2: -1.0, 3: 0.0}, 'Step Name': {0: 'R1C2', 1: 'R2C1', 2: 'R1C1', 3: 'R3C1'}}",0.0,0.001,QER9PsCgBT,Unit CTA1_24
4,1.0,4,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R1C2', 1: 'R2C1', 2: 'R3C1'}}",0.0,0.001,QER9PsCgBT,Unit CTA1_24
5,1.0,5,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R2C1', 1: 'R3C1'}}",0.0,0.0,QER9PsCgBT,Unit CTA1_24
6,1.0,6,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R3C1'}}",0.0,0.0,QER9PsCgBT,Unit CTA1_24
7,1.0,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6}, 'Step Name': {0: 'R3C2', 1: 'R7C1', 2: 'R4C1', 3: 'R1C1', 4: 'R1C2', 5: 'R2C1', 6: 'R3C1'}}",,0.016,QER9PsCgBT,Unit CTA1_24
0,1.0,0,"{'Difficulty': {0: -3.0, 1: 1.0, 2: 0.0, 3: 0.0, 4: 1.0, 5: 0.0, 6: 1.0}, 'Step Name': {0: 'R3C2', 1: 'R4C1', 2: 'R2C2', 3: 'R1C1', 4: 'ValidEquations', 5: '68+24C = 2924', 6: 'R5C1'}}",0.0,0.003,6Ax4SKe470,Unit CTA1_24
1,1.0,1,"{'Difficulty': {0: 0.0, 1: 0.0, 2: -1.0, 3: 0.0, 4: 0.0, 5: 1.0}, 'Step Name': {0: 'R4C1', 1: 'R2C2', 2: 'R1C1', 3: 'ValidEquations', 4: '68+24C = 2924', 5: 'R5C1'}}",0.574314574315,0.002,6Ax4SKe470,Unit CTA1_24
2,1.0,2,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}, 'Step Name': {0: 'R4C1', 1: 'R2C2', 2: 'ValidEquations', 3: '68+24C = 2924', 4: 'R5C1'}}",0.0371057513915,0.002,6Ax4SKe470,Unit CTA1_24
3,1.0,3,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'R2C2', 1: 'ValidEquations', 2: '68+24C = 2924', 3: 'R5C1'}}",0.0,0.001,6Ax4SKe470,Unit CTA1_24
4,1.0,4,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'ValidEquations', 1: '68+24C = 2924', 2: 'R5C1'}}",0.353366021733,0.0,6Ax4SKe470,Unit CTA1_24
5,1.0,5,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: '68+24C = 2924', 1: 'R5C1'}}",0.0560372572034,0.0,6Ax4SKe470,Unit CTA1_24
6,1.0,6,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R5C1'}}",0.0,0.0,6Ax4SKe470,Unit CTA1_24
7,1.0,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6}, 'Step Name': {0: 'R3C2', 1: 'R1C1', 2: 'R4C1', 3: 'R2C2', 4: 'ValidEquations', 5: '68+24C = 2924', 6: 'R5C1'}}",,0.011,6Ax4SKe470,Unit CTA1_24
0,0.925925925926,0,"{'Difficulty': {0: -5.0, 1: 3.0, 2: 0.0, 3: 4.0, 4: 0.0, 5: 2.0, 6: -3.0, 7: 0.0, 8: -1.0}, 'Step Name': {0: 'R3C2', 1: 'R3C1', 2: 'R4C2', 3: 'R7C1', 4: 'R1C2', 5: 'R5C2', 6: 'R5C1', 7: '68+24C = 1000', 8: 'R4C1'}}",0.0,0.004,Qwq8d0du28,Unit CTA1_24
1,0.9,1,"{'Difficulty': {0: 2.0, 1: 0.0, 2: 3.0, 3: 0.0, 4: 1.0, 5: -4.0, 6: 0.0, 7: -2.0}, 'Step Name': {0: 'R3C1', 1: 'R4C2', 2: 'R7C1', 3: 'R1C2', 4: 'R5C2', 5: 'R5C1', 6: '68+24C = 1000', 7: 'R4C1'}}",0.0,0.003,Qwq8d0du28,Unit CTA1_24
2,0.885714285714,2,"{'Difficulty': {0: 1.0, 1: 0.0, 2: 2.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: -3.0}, 'Step Name': {0: 'R3C1', 1: 'R4C2', 2: 'R7C1', 3: 'R1C2', 4: 'R5C2', 5: '68+24C = 1000', 6: 'R4C1'}}",0.0,0.002,Qwq8d0du28,Unit CTA1_24
3,0.866666666667,3,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 1.0, 3: 0.0, 4: -1.0, 5: 0.0}, 'Step Name': {0: 'R3C1', 1: 'R4C2', 2: 'R7C1', 3: 'R1C2', 4: 'R5C2', 5: '68+24C = 1000'}}",0.0,0.001,Qwq8d0du28,Unit CTA1_24
4,0.84,4,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}, 'Step Name': {0: 'R3C1', 1: 'R4C2', 2: 'R7C1', 3: 'R1C2', 4: '68+24C = 1000'}}",0.0,0.001,Qwq8d0du28,Unit CTA1_24
5,0.8125,5,"{'Difficulty': {0: 0, 1: 0, 2: 0, 3: 0}, 'Step Name': {0: 'R4C2', 1: 'R7C1', 2: 'R1C2', 3: '68+24C = 1000'}}",0.757242757243,0.001,Qwq8d0du28,Unit CTA1_24
6,1.0,6,"{'Difficulty': {0: 0, 1: 0, 2: 0}, 'Step Name': {0: 'R7C1', 1: 'R1C2', 2: '68+24C = 1000'}}",0.0,0.0,Qwq8d0du28,Unit CTA1_24
7,1.0,7,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'R1C2', 1: '68+24C = 1000'}}",0.422008547009,0.0,Qwq8d0du28,Unit CTA1_24
8,1.0,8,"{'Difficulty': {0: 0}, 'Step Name': {0: '68+24C = 1000'}}",0.0,0.0,Qwq8d0du28,Unit CTA1_24
9,0.925925925926,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8}, 'Step Name': {0: 'R3C2', 1: 'R5C1', 2: 'R4C1', 3: 'R5C2', 4: 'R3C1', 5: 'R4C2', 6: 'R7C1', 7: 'R1C2', 8: '68+24C = 1000'}}",,0.018,Qwq8d0du28,Unit CTA1_24
0,1.0,0,"{'Difficulty': {0: 3.0, 1: -2.0, 2: 3.0, 3: -4.0, 4: 0.0, 5: 0.0}, 'Step Name': {0: 'R5C2', 1: 'R5C1', 2: 'R1C1', 3: 'R3C2', 4: 'R4C1', 5: 'R2C2'}}",0.0,0.003,i8f2gg51r5,Unit CTA1_24
1,1.0,1,"{'Difficulty': {0: 2.0, 1: -3.0, 2: 2.0, 3: -1.0, 4: 0.0}, 'Step Name': {0: 'R5C2', 1: 'R5C1', 2: 'R1C1', 3: 'R4C1', 4: 'R2C2'}}",0.722077922078,0.002,i8f2gg51r5,Unit CTA1_24
2,1.0,2,"{'Difficulty': {0: 1.0, 1: 1.0, 2: -2.0, 3: 0.0}, 'Step Name': {0: 'R5C2', 1: 'R1C1', 2: 'R4C1', 3: 'R2C2'}}",0.154607297464,0.001,i8f2gg51r5,Unit CTA1_24
3,1.0,3,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R5C2', 1: 'R1C1', 2: 'R2C2'}}",0.0634920634921,0.001,i8f2gg51r5,Unit CTA1_24
4,1.0,4,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R1C1', 1: 'R2C2'}}",0.0847346153469,0.0,i8f2gg51r5,Unit CTA1_24
5,1.0,5,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R2C2'}}",0.0302904092992,0.0,i8f2gg51r5,Unit CTA1_24
6,1.0,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5}, 'Step Name': {0: 'R3C2', 1: 'R5C1', 2: 'R4C1', 3: 'R5C2', 4: 'R1C1', 5: 'R2C2'}}",,0.011,i8f2gg51r5,Unit CTA1_24
0,1.0,0,"{'Difficulty': {0: 1.0, 1: -1.0, 2: 0.0}, 'Step Name': {0: 'R1C1', 1: 'R4C1', 2: 'R1C2'}}",0.0,0.0,f1924U65I1,Unit CTA1_24
1,1.0,1,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'R1C1', 1: 'R1C2'}}",0.0,0.0,f1924U65I1,Unit CTA1_24
2,1.0,2,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R1C2'}}",0.0,0.0,f1924U65I1,Unit CTA1_24
3,1.0,full,"{'Difficulty': {0: 0, 1: 1, 2: 2}, 'Step Name': {0: 'R4C1', 1: 'R1C1', 2: 'R1C2'}}",,0.001,f1924U65I1,Unit CTA1_24
0,0.933333333333,0,"{'Difficulty': {0: -2.0, 1: 1.0, 2: 0.0, 3: 1.0, 4: 0.0, 5: -6.0, 6: 0.0, 7: 3.0, 8: 3.0}, 'Step Name': {0: 'R5C1', 1: 'R7C1', 2: 'R4C1', 3: 'R2C1', 4: 'R4C2', 5: 'R3C2', 6: 'R1C2', 7: 'R3C1', 8: 'ValidEquations'}}",0.0,0.005,tyU2s0MBzm,Unit CTA1_24
1,0.9,1,"{'Difficulty': {0: -3.0, 1: 0.0, 2: -1.0, 3: 1.0, 4: 0.0, 5: -1.0, 6: 2.0, 7: 2.0}, 'Step Name': {0: 'R5C1', 1: 'R7C1', 2: 'R4C1', 3: 'R2C1', 4: 'R4C2', 5: 'R1C2', 6: 'R3C1', 7: 'ValidEquations'}}",0.444444444444,0.004,tyU2s0MBzm,Unit CTA1_24
2,0.892857142857,2,"{'Difficulty': {0: 0.0, 1: -2.0, 2: 1.0, 3: 0.0, 4: -1.0, 5: 1.0, 6: 1.0}, 'Step Name': {0: 'R7C1', 1: 'R4C1', 2: 'R2C1', 3: 'R4C2', 4: 'R1C2', 5: 'R3C1', 6: 'ValidEquations'}}",0.0,0.003,tyU2s0MBzm,Unit CTA1_24
3,0.866666666667,3,"{'Difficulty': {0: -1.0, 1: 1.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}, 'Step Name': {0: 'R7C1', 1: 'R2C1', 2: 'R4C2', 3: 'R1C2', 4: 'R3C1', 5: 'ValidEquations'}}",0.0555555555556,0.002,tyU2s0MBzm,Unit CTA1_24
4,0.84,4,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}, 'Step Name': {0: 'R2C1', 1: 'R4C2', 2: 'R1C2', 3: 'R3C1', 4: 'ValidEquations'}}",0.115740740741,0.001,tyU2s0MBzm,Unit CTA1_24
5,0.8125,5,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'R4C2', 1: 'R1C2', 2: 'R3C1', 3: 'ValidEquations'}}",0.03125,0.001,tyU2s0MBzm,Unit CTA1_24
6,1.0,6,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R1C2', 1: 'R3C1', 2: 'ValidEquations'}}",0.0,0.001,tyU2s0MBzm,Unit CTA1_24
7,1.0,7,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R3C1', 1: 'ValidEquations'}}",0.0234375,0.0,tyU2s0MBzm,Unit CTA1_24
8,1.0,8,"{'Difficulty': {0: 0}, 'Step Name': {0: 'ValidEquations'}}",0.0669608410494,0.0,tyU2s0MBzm,Unit CTA1_24
9,0.925925925926,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8}, 'Step Name': {0: 'R3C2', 1: 'R5C1', 2: 'R4C1', 3: 'R7C1', 4: 'R2C1', 5: 'R4C2', 6: 'R1C2', 7: 'R3C1', 8: 'ValidEquations'}}",,0.02,tyU2s0MBzm,Unit CTA1_24
0,1.0,0,"{'Difficulty': {0: 3.0, 1: -2.0, 2: 3.0, 3: -4.0, 4: 0.0, 5: 0.0}, 'Step Name': {0: 'R5C2', 1: 'R5C1', 2: 'R1C1', 3: 'R3C2', 4: 'R4C1', 5: 'R2C2'}}",0.0,0.003,i8f2gg51r5,Unit CTA1_24
1,1.0,1,"{'Difficulty': {0: 2.0, 1: -3.0, 2: 2.0, 3: -1.0, 4: 0.0}, 'Step Name': {0: 'R5C2', 1: 'R5C1', 2: 'R1C1', 3: 'R4C1', 4: 'R2C2'}}",0.722077922078,0.002,i8f2gg51r5,Unit CTA1_24
2,1.0,2,"{'Difficulty': {0: 1.0, 1: 1.0, 2: -2.0, 3: 0.0}, 'Step Name': {0: 'R5C2', 1: 'R1C1', 2: 'R4C1', 3: 'R2C2'}}",0.154607297464,0.001,i8f2gg51r5,Unit CTA1_24
3,1.0,3,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R5C2', 1: 'R1C1', 2: 'R2C2'}}",0.0634920634921,0.001,i8f2gg51r5,Unit CTA1_24
4,1.0,4,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R1C1', 1: 'R2C2'}}",0.0847346153469,0.0,i8f2gg51r5,Unit CTA1_24
5,1.0,5,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R2C2'}}",0.0302904092992,0.0,i8f2gg51r5,Unit CTA1_24
6,1.0,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5}, 'Step Name': {0: 'R3C2', 1: 'R5C1', 2: 'R4C1', 3: 'R5C2', 4: 'R1C1', 5: 'R2C2'}}",,0.011,i8f2gg51r5,Unit CTA1_24
0,1.0,0,"{'Difficulty': {0: 1.0, 1: -1.0, 2: 0.0}, 'Step Name': {0: 'R1C1', 1: 'R4C1', 2: 'R1C2'}}",0.0,0.0,f1924U65I1,Unit CTA1_24
1,1.0,1,"{'Difficulty': {0: 0, 1: 0}, 'Step Name': {0: 'R1C1', 1: 'R1C2'}}",0.0,0.0,f1924U65I1,Unit CTA1_24
2,1.0,2,"{'Difficulty': {0: 0}, 'Step Name': {0: 'R1C2'}}",0.0,0.0,f1924U65I1,Unit CTA1_24
3,1.0,full,"{'Difficulty': {0: 0, 1: 1, 2: 2}, 'Step Name': {0: 'R4C1', 1: 'R1C1', 2: 'R1C2'}}",,0.001,f1924U65I1,Unit CTA1_24
0,1.0,0,"{'Difficulty': {0: -3.0, 1: 1.0, 2: 1.0, 3: 0.0, 4: 1.0}, 'Step Name': {0: 'R3C2', 1: 'R3C1', 2: 'R7C1', 3: 'R6C1', 4: 'yScale'}}",0.0,0.002,IQ98biy227,Unit CTA1_25
1,1.0,1,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}, 'Step Name': {0: 'R3C1', 1: 'R7C1', 2: 'R6C1', 3: 'yScale'}}",0.434523809524,0.001,IQ98biy227,Unit CTA1_25
2,1.0,2,"{'Difficulty': {0: 0.0, 1: 0.0, 2: 0.0}, 'Step Name': {0: 'R7C1', 1: 'R6C1', 2: 'yScale'}}",0.217517006803,0.001,IQ98biy227,Unit CTA1_25
3,1.0,3,"{'Difficulty': {0: 0.0, 1: 0.0}, 'Step Name': {0: 'R6C1', 1: 'yScale'}}",0.266666666667,0.0,IQ98biy227,Unit CTA1_25
4,1.0,4,"{'Difficulty': {0: 0}, 'Step Name': {0: 'yScale'}}",0.118494290573,0.0,IQ98biy227,Unit CTA1_25
5,1.0,full,"{'Difficulty': {0: 0, 1: 1, 2: 2, 3: 3, 4: 4}, 'Step Name': {0: 'R3C2', 1: 'R3C1', 2: 'R7C1', 3: 'R6C1', 4: 'yScale'}}",,0.009,IQ98biy227,Unit CTA1_25
0,1.0,0,"{'Difficulty': {0: 2.0, 1: 2.0, 2: -4.0, 3: -5.0, 4: 1.0, 5: 2.0, 6: 2.0}, 'Step Name': {0: 'R1C1', 1: 'yScale', 2: 'R5C1', 3: 'R3C2', 4: 'R6C1', 5: 'R5C2', 6: 'R3C1'}}",0.0,0.005,dvG32rxRzQ,Unit CTA1_25
